ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ (ΔΠΘ) Νοσηλευτικής;Αλεξ/πολη;11.675
ΑΡΙΣΤΟΤΕΛΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ (ΑΠΘ) Δασολογίας και Φυσικού Περιβάλλοντος;Θεσσαλονίκη;11.670
ΑΡΙΣΤΟΤΕΛΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΟΝΙΚΗΣ (ΑΠΘ) Θεάτρου;Θεσσαλονίκη;11.625
ΠΑΝΕΠΙΣΤΗΜΙΟ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ Δημόσιας και Κοινοτικής Υγείας;Αθήνα;11.625
ΔΙΕΘΝΕΣ ΠΑΝΕΠΙΣΤΗΜΙΟ ΕΛΛΑΔΑΣ (ΔΙΠΑΕ) Αγωγής και Φροντίδας στην Πρώιμη Παιδική Ηλικία;Θεσσαλονίκη;11.475
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΑΤΡΩΝ Νοσηλευτικής;Πάτρα;11.400
ΠΑΝΕΠΙΣΤΗΜΙΟ ΙΩΑΝΝΙΝΩΝ Αγωγής και Φροντίδας στην Πρώιμη Παιδική Ηλικία;Ιωάννινα;11.222
ΠΑΝΕΠΙΣΤΗΜΙΟ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ Παιδαγωγικό Νηπιαγωγών;Φλώρινα;11.200
ΓΕΩΠΟΝΙΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΘΗΝΩΝ Αξιοποίησης Φυσικών Πόρων και Γεωργικής Μηχανικής;Αθήνα;11.120
ΠΑΝΕΠΙΣΤΗΜΙΟ ΙΩΑΝΝΙΝΩΝ Νοσηλευτικής;Ιωάννινα;11.115
ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ (ΔΠΘ) Επιστημών της Εκπαίδευσης στην Προσχολική Ηλικία;Αλεξ/πολη;11.050
ΕΛΛΗΝΙΚΟ ΜΕΣΟΓΕΙΑΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ (ΕΛΜΕΠΑ) Επιστημών Διατροφής και Διαιτολογίας;Σητεία;11.000
"ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Γεωπονίας Φυτικής Παραγωγής και Αγροτικού Περιβάλλοντος";Βόλος;10.970
ΕΘΝΙΚΟ & ΚΑΠΟΔΙΣΤΡΙΑΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΘΗΝΩΝ (ΕΚΠΑ) Ιστορίας και Φιλοσοφίας της Επιστήμης;Αθήνα;10.966
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΕΛΟΠΟΝΝΗΣΟΥ Επιστήμης και Τεχνολογίας Τροφίμων;Καλαμάτα;10.890
ΔΙΕΘΝΕΣ ΠΑΝΕΠΙΣΤΗΜΙΟ ΕΛΛΑΔΑΣ (ΔΙΠΑΕ) Γεωπονίας;Θεσσαλονίκη;10.800
ΕΘΝΙΚΟ & ΚΑΠΟΔΙΣΤΡΙΑΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΘΗΝΩΝ (ΕΚΠΑ) Ψηφιακών Τεχνών και Κινηματογράφου;Ψαχνά Εύβοιας;10.640
ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΙΓΑΙΟΥ Επιστημών της Προσχολικής Αγωγής και Εκπαιδευτικού Σχεδιασμού;Ρόδος;10.525
ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Νοσηλευτικής;Λάρισα;10.475
ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Επιστήμης Τροφίμων και Διατροφής;Καρδίτσα;10.425
ΠΑΝΕΠΙΣΤΗΜΙΟ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ Μαιευτικής;Πτολεμαΐδα;10.387
ΕΛΛΗΝΙΚΟ ΜΕΣΟΓΕΙΑΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ (ΕΛΜΕΠΑ) Νοσηλευτικής;Ηράκλειο;10.375
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΑΤΡΩΝ Αλιείας και Υδατοκαλλιεργειών;Μεσολόγγι;10.302
ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Δημόσιας και Ενιαίας Υγείας;Καρδίτσα;10.175
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΑΤΡΩΝ Αειφορικής Γεωργίας;Αγρίνιο;10.160
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΑΤΡΩΝ Επιστήμης και Τεχνολογίας Τροφίμων;Αγρίνιο;10.120
ΕΛΛΗΝΙΚΟ ΜΕΣΟΓΕΙΑΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ (ΕΛΜΕΠΑ) Γεωπονίας;Ηράκλειο;10.070
ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Γεωπονίας - Αγροτεχνολογίας;Λάρισα;10.050
"ΕΘΝΙΚΟ & ΚΑΠΟΔΙΣΤΡΙΑΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΘΗΝΩΝ (ΕΚΠΑ) Αγροτικής Ανάπτυξης Αγροδιατροφής και Διαχείρισης Φυσικών Πόρων";Ψαχνά Εύβοιας;9.970
ΓΕΩΠΟΝΙΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΘΗΝΩΝ Δασολογίας και Διαχείρισης Φυσικού Περιβάλλοντος;Καρπενήσι;9.900
ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Περιβάλλοντος;Λάρισα;9.845
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΕΛΟΠΟΝΝΗΣΟΥ Γεωπονίας;Καλαμάτα;9.768
ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Επιστήμης Ζωικής Παραγωγής;Λάρισα;9.600
ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΙΓΑΙΟΥ Επιστήμης Τροφίμων και Διατροφής;Λήμνος;9.600
"ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Γεωπονίας Ιχθυολογίας και Υδάτινου Περιβάλλοντος";Βόλος;9.600
ΙΟΝΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ Επιστήμης και Τεχνολογίας Τροφίμων;Αργοστόλι;9.583
ΙΟΝΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ Τεχνών Ήχου και Εικόνας;Κέρκυρα;9.570
ΠΑΝΕΠΙΣΤΗΜΙΟ ΙΩΑΝΝΙΝΩΝ Γεωπονίας;Άρτα;9.370
